p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
1,3,1,1,124,9,1,1,1,1,3,1,1
1,2,1,93,15,13,1,1,1,1,2,1,1
1,8,2,30,32,19,6,1,1,1,10,1,2
1,4,1,1,7,5,3,1,1,1,4,1,1
1,1,1,24,24,24,6,1,1,1,1,1,1
1,2,1,1,74,1,3,1,1,1,2,1,1
1,1,2,1,54,5,4,1,1,1,2,1,2
1,1,1,1,107,1,2,1,1,1,1,1,1
1,2,2,86,36,3,2,1,1,1,2,1,2
1,1,1,1,5,5,1,1,1,1,1,1,1
1,3,1,1,103,13,3,1,1,1,3,1,1
1,1,2,1,382,4,3,1,1,1,2,1,2
1,1,1,1,63,2,8,1,1,1,1,1,1
1,1,1,91,91,10,2,1,1,1,1,1,1
1,4,1,1,30,5,5,1,1,1,4,1,1
1,1,1,8,53,6,1,1,1,1,1,1,1
1,2,1,1,270,5,4,1,1,1,3,1,1
1,2,1,1,161,23,4,1,1,1,4,1,1
1,2,1,1,289,4,1,1,1,1,2,1,1
1,1,1,29,317,19,6,1,1,1,1,1,1
1,3,1,1,7,3,2,1,1,1,3,1,1
1,1,1,1,415,3,3,1,1,1,1,1,1
1,1,1,1,73,8,1,1,1,1,1,1,1
1,5,1,1,100,2,7,1,1,1,5,1,1
1,1,1,1,105,6,1,1,1,1,1,1,1
1,5,1,1,104,6,2,1,1,1,5,1,1
1,2,1,1,92,2,1,1,1,1,2,1,1
1,2,5,39,2,19,13,1,1,1,5,1,5
1,1,2,35,90,8,9,1,1,1,2,1,2
1,1,1,1,47,6,1,1,1,1,1,1,1
1,1,1,1,30,1,3,1,1,1,1,1,1
1,1,2,1,1,7,7,1,1,1,1,1,2
1,5,2,32,231,4,2,1,1,1,5,1,2
1,1,2,1,34,2,2,1,1,1,1,1,2
1,3,1,1,17,1,1,1,1,1,3,1,1
1,2,1,1,9,8,1,1,1,1,2,1,1
1,4,1,71,98,12,1,1,1,1,4,1,1
1,3,2,1,382,1,3,1,1,1,3,1,2
1,4,1,1,5,3,1,1,1,1,4,1,1
1,4,1,98,191,40,4,1,1,1,4,1,1
1,3,4,106,168,20,6,1,1,1,3,1,4
1,3,2,19,93,19,2,1,1,1,3,1,2
1,1,1,17,4,17,1,1,1,1,1,1,1
1,1,1,1,74,1,1,1,1,1,1,1,1
1,1,1,1,128,2,1,1,1,1,1,1,1
1,2,1,91,102,10,1,1,1,1,2,1,1
1,5,1,1,17,1,2,1,1,1,5,1,1
1,1,1,1,268,4,1,1,1,1,1,1,1
1,1,1,85,134,8,1,1,1,1,1,1,1
1,7,2,1,7,10,4,1,1,1,8,1,2
1,4,1,1,26,7,4,1,1,1,4,1,1
1,2,2,66,94,2,2,1,1,1,2,1,2
1,1,1,1,144,4,1,1,1,1,1,1,1
1,6,1,1,16,1,3,1,1,1,6,1,1
1,3,1,27,116,22,3,1,1,1,3,1,1
1,1,1,1,150,1,1,1,1,1,1,1,1
1,1,1,1,88,1,1,1,1,1,1,1,1
1,3,2,34,202,3,10,1,1,1,3,1,2
1,1,1,51,85,17,1,1,1,1,1,1,1
1,2,1,1,5,4,2,1,1,1,2,1,1
1,1,1,1,71,6,1,1,1,1,1,1,1
1,3,2,1,37,1,3,1,1,1,3,1,2
1,3,1,47,76,7,3,1,1,1,3,1,1
1,1,2,1,176,3,2,1,1,1,1,1,2
1,2,1,1,51,7,3,1,1,1,2,1,1
1,1,1,1,156,10,2,1,1,1,1,1,1
1,3,3,1,23,1,7,1,1,1,3,1,3
1,3,1,26,112,11,2,1,1,1,3,1,1
1,2,1,1,21,4,3,1,1,1,3,1,1
1,1,1,1,4,7,1,1,1,1,1,1,1
1,1,1,1,46,1,2,1,1,1,1,1,1
1,1,1,1,120,1,1,1,1,1,1,1,1
1,3,1,89,23,27,1,1,1,1,3,1,1
1,3,1,44,147,6,5,1,1,1,5,1,1
1,4,5,26,42,10,5,1,1,1,4,1,5
1,1,1,1,17,3,4,1,1,1,1,1,1
1,2,1,82,89,10,5,1,1,1,2,1,1
1,3,2,1,9,8,2,1,1,1,4,1,2
1,3,1,45,45,5,1,1,1,1,5,1,1
1,1,1,1,165,14,5,1,1,1,1,1,1
1,4,1,4,4,4,1,1,1,1,5,1,1
1,4,1,1,222,1,1,1,1,1,5,1,1
1,8,1,1,48,5,1,1,1,1,8,1,1
1,4,1,40,82,15,2,1,1,1,4,1,1
1,3,1,1,34,1,2,1,1,1,3,1,1
1,2,1,1,72,1,1,1,1,1,3,1,1
1,5,2,93,206,3,8,1,1,1,5,1,2
1,7,2,1,48,1,4,1,1,1,7,1,2
1,2,1,1,314,3,3,1,1,1,3,1,1
1,5,1,1,28,5,1,1,1,1,5,1,1
1,1,1,1,48,13,2,1,1,1,1,1,1
1,2,2,1,10,2,2,1,1,1,2,1,2
1,3,1,84,84,9,1,1,1,1,3,1,1
1,3,1,87,87,13,4,1,1,1,4,1,1
1,8,1,1,50,13,9,1,1,1,8,1,1
1,2,1,21,226,9,9,1,1,1,2,1,1
1,1,1,20,340,20,6,1,1,1,1,1,1
1,3,1,1,42,2,2,1,1,1,3,1,1
1,7,1,1,27,1,1,1,1,1,7,1,1
1,3,1,1,3,2,1,1,1,1,4,1,1
1,1,1,7,41,7,1,1,1,1,1,1,1
1,1,1,1,180,2,1,1,1,1,1,1,1
1,3,1,1,4,2,1,1,1,1,3,1,1
1,1,1,1,59,5,5,1,1,1,1,1,1
1,1,1,1,115,1,1,1,1,1,1,1,1
1,4,1,78,169,12,8,1,1,1,4,1,1
1,1,4,159,127,8,9,1,1,1,4,1,4
1,2,2,47,89,13,4,1,1,1,2,1,2
1,5,2,1,54,1,2,1,1,1,5,1,2
1,4,2,82,17,18,4,1,1,1,4,1,2
1,3,1,1,87,1,1,1,1,1,3,1,1
1,2,1,1,6,1,4,1,1,1,2,1,1
1,3,1,1,261,2,7,1,1,1,3,1,1
1,1,1,1,45,2,1,1,1,1,1,1,1
1,3,2,7,7,4,2,1,1,1,3,1,2
1,1,2,1,63,7,2,1,1,1,2,1,2
1,4,1,78,41,7,1,1,1,1,5,1,1
1,1,2,1,305,6,5,1,1,1,2,1,2
1,2,2,57,57,4,10,1,1,1,2,1,2
1,8,1,34,14,24,1,1,1,1,8,1,1
1,1,1,1,89,2,1,1,1,1,1,1,1
1,2,2,72,72,4,2,1,1,1,2,1,2
1,1,2,1,13,12,5,1,1,1,2,1,2
1,2,3,76,94,17,4,1,1,1,3,1,3
1,3,1,39,39,14,1,1,1,1,4,1,1
1,1,5,1,2,2,5,1,1,1,1,1,5
1,3,2,18,48,7,3,1,1,1,3,1,2
1,1,1,40,67,26,1,1,1,1,1,1,1
1,2,1,28,35,10,1,1,1,1,4,1,1
1,1,1,1,23,2,3,1,1,1,1,1,1
1,4,1,1,120,11,3,1,1,1,5,1,1
