 observation,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
eChild #869,0,0,0,6,0,0,0,0,0,4,8,0,0
eChild #870,0,0,0,2,0,0,0,0,0,1,10,0,0
eChild #871,0,0,0,0,0,0,0,0,0,3,0,0,1
eChild #872,0,0,0,0,0,0,0,0,0,4,9,0,3
eChild #873,0,0,0,0,0,0,0,0,0,7,21,0,1
eChild #874,0,0,0,1,0,0,0,0,0,7,3,0,0
eChild #875,0,0,0,2,0,0,0,0,0,1,2,0,1
eChild #876,0,0,0,0,0,0,0,0,0,3,2,0,3
eChild #877,0,0,0,0,0,0,0,0,0,4,28,0,3
eChild #878,0,0,0,6,0,0,0,0,0,0,2,0,0
eChild #879,0,0,0,0,0,0,0,0,0,3,2,0,1
eChild #880,0,0,0,1,0,0,0,0,0,4,14,0,0
eChild #881,0,0,0,1,0,0,0,0,0,2,8,0,0
eChild #882,0,0,0,0,0,0,0,0,0,1,0,0,4
eChild #883,0,0,0,1,0,0,0,0,0,0,14,0,0
eChild #884,0,0,0,1,0,0,0,0,0,9,14,0,0
eChild #885,0,0,0,0,0,0,0,0,0,1,21,0,4
eChild #886,0,0,0,0,0,0,0,0,0,9,5,0,3
eChild #887,0,0,0,2,0,0,0,0,0,0,6,0,0
eChild #888,0,0,0,0,0,0,0,0,0,6,0,0,1
eChild #889,0,0,0,1,0,0,0,0,0,8,2,0,3
eChild #890,0,0,0,1,0,0,0,0,0,14,1,0,0
eChild #891,0,0,0,3,0,0,0,0,0,5,23,0,0
eChild #892,0,0,0,1,0,0,0,0,0,2,3,0,0
eChild #893,0,0,0,0,0,0,0,0,0,3,8,0,6
eChild #894,0,0,0,3,0,0,0,0,0,4,7,0,1
eChild #895,0,0,0,1,0,0,0,0,0,5,1,0,0
eChild #896,0,0,0,0,0,0,0,0,0,1,20,0,2
eChild #897,0,0,0,0,0,0,0,0,0,0,19,0,3
eChild #898,0,0,0,0,0,0,0,0,0,0,19,0,3
eChild #899,0,0,0,1,0,0,0,0,0,4,1,0,0
eChild #900,0,0,0,0,0,0,0,0,0,1,13,0,2
eChild #901,0,0,0,1,0,0,0,0,0,4,7,0,0
eChild #902,0,0,0,1,0,0,0,0,0,0,25,0,0
eChild #903,0,0,0,2,0,0,0,0,0,6,7,0,0
eChild #904,0,0,0,1,0,0,0,0,0,1,14,0,0
eChild #905,0,0,0,2,0,0,0,0,0,1,32,0,1
eChild #906,0,0,0,0,0,0,0,0,0,0,33,0,1
eChild #907,0,0,0,0,0,0,0,0,0,3,2,0,1
eChild #908,0,0,0,1,0,0,0,0,0,13,4,0,0
eChild #909,0,0,0,2,0,0,0,0,0,7,5,0,0
eChild #910,0,0,0,0,0,0,0,0,0,2,4,0,2
eChild #911,0,0,0,0,0,0,0,0,0,0,14,0,4
eChild #912,0,0,0,0,0,0,0,0,0,0,6,0,2
eChild #913,0,0,0,0,0,0,0,0,0,14,6,0,1
eChild #914,0,0,0,3,0,0,0,0,0,6,22,0,0
eChild #915,0,0,0,3,0,0,0,0,0,6,4,0,0
eChild #916,0,0,0,0,0,0,0,0,0,2,5,0,1
eChild #917,0,0,0,2,0,0,0,0,0,5,31,0,0
eChild #918,0,0,0,1,0,0,0,0,0,4,3,0,0
eChild #919,0,0,0,0,0,0,0,0,0,1,5,0,7
eChild #920,0,0,0,1,0,0,0,0,0,0,3,0,2
eChild #921,0,0,0,0,0,0,0,0,0,4,3,0,1
eChild #922,0,0,0,0,0,0,0,0,0,9,22,0,6
eChild #923,0,0,0,0,0,0,0,0,0,1,2,0,7
eChild #924,0,0,0,0,0,0,0,0,0,1,0,0,1
eChild #925,0,0,0,4,0,0,0,0,0,12,14,0,0
eChild #926,0,0,0,1,0,0,0,0,0,12,7,0,0
eChild #927,0,0,0,0,0,0,0,0,0,34,3,0,2
eChild #928,0,0,0,2,0,0,0,0,0,2,4,0,1
eChild #929,0,0,0,0,0,0,0,0,0,1,14,0,4
eChild #930,0,0,0,0,0,0,0,0,0,0,5,0,1
eChild #931,0,0,0,0,0,0,0,0,0,1,16,0,1
eChild #932,0,0,0,1,0,0,0,0,0,0,4,0,0
eChild #933,0,0,0,2,0,0,0,0,0,1,13,0,0
eChild #934,0,0,0,0,0,0,0,0,0,3,6,0,2
eChild #935,0,0,0,1,0,0,0,0,0,1,7,0,0
eChild #936,0,0,0,0,0,0,0,0,0,2,18,0,2
eChild #937,0,0,0,0,0,0,0,0,0,3,15,0,1
eChild #938,0,0,0,0,0,0,0,0,0,8,4,0,2
eChild #939,0,0,0,0,0,0,0,0,0,0,9,0,2
eChild #940,0,0,0,0,0,0,0,0,0,0,7,0,2
eChild #941,0,0,0,0,0,0,0,0,0,1,19,0,1
eChild #942,0,0,0,0,0,0,0,0,0,6,2,0,6
eChild #943,0,0,0,1,0,0,0,0,0,5,17,0,0
eChild #944,0,0,0,2,0,0,0,0,0,4,0,0,4
eChild #945,0,0,0,0,0,0,0,0,0,0,4,0,2
eChild #946,0,0,0,1,0,0,0,0,0,6,3,0,0
eChild #947,0,0,0,0,0,0,0,0,0,4,5,0,1
eChild #948,0,0,0,0,0,0,0,0,0,1,3,0,1
eChild #949,0,0,0,1,0,0,0,0,0,6,0,0,2
eChild #950,0,0,0,0,0,0,0,0,0,5,20,0,2
eChild #951,0,0,0,1,0,0,0,0,0,6,26,0,0
eChild #952,0,0,0,0,0,0,0,0,0,2,8,0,7
eChild #953,0,0,0,1,0,0,0,0,0,4,0,0,3
eChild #954,0,0,0,0,0,0,0,0,0,6,19,0,1
eChild #955,0,0,0,0,0,0,0,0,0,7,1,0,4
eChild #956,0,0,0,0,0,0,0,0,0,9,32,0,1
eChild #957,0,0,0,0,0,0,0,0,0,2,11,0,1
eChild #958,0,0,0,2,0,0,0,0,0,10,9,0,0
eChild #959,0,0,0,3,0,0,0,0,0,7,14,0,0
eChild #960,0,0,0,0,0,0,0,0,0,1,11,0,1
eChild #961,0,0,0,1,0,0,0,0,0,1,24,0,0
eChild #962,0,0,0,0,0,0,0,0,0,0,10,0,1
eChild #963,0,0,0,0,0,0,0,0,0,0,4,0,1
eChild #964,0,0,0,0,0,0,0,0,0,17,1,0,3
eChild #965,0,0,0,1,0,0,0,0,0,5,8,0,0
eChild #966,0,0,0,0,0,0,0,0,0,6,2,0,5
eChild #967,0,0,0,0,0,0,0,0,0,5,15,0,1
eChild #968,0,0,0,2,0,0,0,0,0,0,30,0,0
eChild #969,0,0,0,4,0,0,0,0,0,0,7,0,0
eChild #970,0,0,0,0,0,0,0,0,0,1,0,0,2
eChild #971,0,0,0,0,0,0,0,0,0,3,13,0,1
eChild #972,0,0,0,1,0,0,0,0,0,6,3,0,0
eChild #973,0,0,0,0,0,0,0,0,0,2,11,0,6
eChild #974,0,0,0,2,0,0,0,0,0,0,2,0,0
eChild #975,0,0,0,0,0,0,0,0,0,7,17,0,2
eChild #976,0,0,0,1,0,0,0,0,0,1,8,0,0
eChild #977,0,0,0,1,0,0,0,0,0,0,23,0,0
eChild #978,0,0,0,0,0,0,0,0,0,0,10,0,2
eChild #979,0,0,0,1,0,0,0,0,0,0,6,0,0
eChild #980,0,0,0,0,0,0,0,0,0,8,1,0,3
eChild #981,0,0,0,1,0,0,0,0,0,0,12,0,0
eChild #982,0,0,0,4,0,0,0,0,0,12,5,0,0
eChild #983,0,0,0,2,0,0,0,0,0,3,0,0,1
eChild #984,0,0,0,0,0,0,0,0,0,2,15,0,2
eChild #985,0,0,0,0,0,0,0,0,0,5,1,0,2
eChild #986,0,0,0,0,0,0,0,0,0,16,7,0,1
eChild #987,0,0,0,1,0,0,0,0,0,5,1,0,0
eChild #988,0,0,0,1,0,0,0,0,0,0,7,0,0
eChild #989,0,0,0,0,0,0,0,0,0,3,9,0,2
eChild #990,0,0,0,0,0,0,0,0,0,0,8,0,2
eChild #991,0,0,0,1,0,0,0,0,0,5,1,0,0
eChild #992,0,0,0,1,0,0,0,0,0,6,11,0,5
eChild #993,0,0,0,1,0,0,0,0,0,1,6,0,0
eChild #994,0,0,0,1,0,0,0,0,0,2,1,0,0
eChild #995,0,0,0,0,0,0,0,0,0,2,6,0,4
eChild #996,0,0,0,8,0,0,0,0,0,2,21,0,0
eChild #997,0,0,0,0,0,0,0,0,0,3,30,0,8
eChild #998,0,0,0,3,0,0,0,0,0,1,41,0,0
eChild #999,0,0,0,0,0,0,0,0,0,8,9,0,2
eChild #1000,0,0,0,0,0,0,0,0,0,6,1,0,3
