p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,4,0,0,0,0,0
0,0,0,0,0,0,3,2,0,3,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,0,0,0,7,0,0,0,0,0,0
0,0,0,0,0,0,6,2,0,1,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,4,3,0,0,0,0,0
0,0,0,0,0,0,7,1,0,0,0,0,0
0,0,0,0,0,0,3,1,0,2,0,0,0
0,0,0,0,0,0,19,2,0,0,0,0,0
0,0,0,0,0,0,7,1,0,0,0,0,0
0,0,0,0,0,0,10,3,0,0,0,0,0
0,0,0,0,0,0,5,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,23,3,0,0,0,0,0
0,0,0,0,0,0,11,1,0,1,0,0,0
0,0,0,0,0,0,1,3,0,3,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,4,2,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,5,3,0,0,0,0,0
0,0,0,0,0,0,9,0,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,1,3,0,0,0,0,0
0,0,0,0,0,0,17,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,2,1,0,1,0,0,0
0,0,0,0,0,0,1,4,0,1,0,0,0
0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,0,0,0,3,0,0,1,0,0,0
0,0,0,0,0,0,13,1,0,0,0,0,0
0,0,0,0,0,0,5,1,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,8,0,0,2,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,3,1,0,0,0,0,0
0,0,0,0,0,0,0,6,0,2,0,0,0
