TCV, , , , , , , , , , , , ,Grammar
p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,34,0,0,1,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,3,0,0,0,30,0,0,8,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,8,0,0,26,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,1,0,0,1,32,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,3,0,0,15,5,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,5,0,0,10,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,13,0,0,2,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,5,0,0,0,42,0,0,7,16,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,14,0,0,2,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,19,0,0,0,31,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,15,0,0,15,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,23,0,0,0,28,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,10,0,0,10,11,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,9,18,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,17,0,0,19,9,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,29,0,0,3,8,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,3,0,0,0,18,0,0,10,31,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,1,0,0,5,20,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,3,0,0,22,11,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,4,0,0,4,9,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,15,0,0,1,8,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,10,0,0,6,22,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,3,0,0,6,5,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,19,0,0,2,27,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,41,0,0,8,11,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,7,0,0,4,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,9,0,0,1,14,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,19,0,0,4,5,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,13,17,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,25,0,0,10,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,4,0,0,4,22,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,11,0,0,3,24,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,8,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,10,0,0,11,39,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,8,0,0,6,16,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,10,0,0,13,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,23,0,0,22,10,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,16,5,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,4,0,0,4,35,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,9,0,0,5,27,0,0,0,0,1,0,0,1,1,0,0,0,1,1
